number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
49,0.8262403271127265,2026-03-29 19:01:07.181879,2026-03-29 19:01:07.753700,0 days 00:00:00.571821,0.7904351251084043,0.05351982600955657,5,259,0.7616516776535892,COMPLETE
50,0.8261375117901817,2026-03-29 19:01:07.753965,2026-03-29 19:01:08.336355,0 days 00:00:00.582390,0.7619058078688268,0.07487070277938006,6,225,0.7917244421445317,COMPLETE
51,0.8261300055802745,2026-03-29 19:01:08.336607,2026-03-29 19:01:08.870602,0 days 00:00:00.533995,0.8032188644470787,0.04600350906011842,6,206,0.7401092623664892,COMPLETE
52,0.8251868898118018,2026-03-29 19:01:08.870879,2026-03-29 19:01:09.316456,0 days 00:00:00.445577,0.8570902124858495,0.0352807940254383,6,171,0.7151409092621012,COMPLETE
53,0.8267330702867668,2026-03-29 19:01:09.316722,2026-03-29 19:01:09.950059,0 days 00:00:00.633337,0.7333313620169343,0.05238486658547543,6,248,0.7120193940161839,COMPLETE
54,0.8234173995920967,2026-03-29 19:01:09.950322,2026-03-29 19:01:10.512069,0 days 00:00:00.561747,0.843268148342474,0.09138708194784391,6,218,0.7523057921277284,COMPLETE
55,0.826436673761352,2026-03-29 19:01:10.512343,2026-03-29 19:01:11.013821,0 days 00:00:00.501478,0.9330108266411214,0.042298819268248335,6,196,0.736135584622168,COMPLETE
56,0.8252902977298652,2026-03-29 19:01:11.014090,2026-03-29 19:01:11.525440,0 days 00:00:00.511350,0.9151764965260668,0.046986036810163154,5,230,0.7221630772333504,COMPLETE
57,0.8245114296860725,2026-03-29 19:01:11.525709,2026-03-29 19:01:11.825729,0 days 00:00:00.300020,0.8772106520353472,0.07881156955814667,4,156,0.7084601828595558,COMPLETE
58,0.8223934933012015,2026-03-29 19:01:11.825997,2026-03-29 19:01:12.514228,0 days 00:00:00.688231,0.9044038328140445,0.09990352618747515,6,268,0.7682986985180149,COMPLETE
59,0.8169345033802636,2026-03-29 19:01:12.514500,2026-03-29 19:01:12.963361,0 days 00:00:00.448861,0.7747059105328271,0.013441088017194232,5,201,0.7297854561513024,COMPLETE
60,0.8257041269339601,2026-03-29 19:01:12.963629,2026-03-29 19:01:13.461325,0 days 00:00:00.497696,0.8145732111339726,0.03778593292507981,6,191,0.7533638874032085,COMPLETE
61,0.8274196909614369,2026-03-29 19:01:13.461601,2026-03-29 19:01:14.072055,0 days 00:00:00.610454,0.7361297485278206,0.05429480885554344,6,243,0.7089071052337818,COMPLETE
62,0.82704813357103,2026-03-29 19:01:14.072317,2026-03-29 19:01:14.679455,0 days 00:00:00.607138,0.7319303233486778,0.056107869049994714,6,244,0.9252010205333951,COMPLETE
63,0.8263866982059171,2026-03-29 19:01:14.679713,2026-03-29 19:01:15.298289,0 days 00:00:00.618576,0.7245138116580118,0.06842674763348798,6,249,0.955926993950241,COMPLETE
64,0.8257392876014202,2026-03-29 19:01:15.298560,2026-03-29 19:01:15.908789,0 days 00:00:00.610229,0.7396271272325616,0.05532881024934135,6,241,0.9814035688453776,COMPLETE
65,0.8258707450407162,2026-03-29 19:01:15.909056,2026-03-29 19:01:16.543240,0 days 00:00:00.634184,0.7139106335666809,0.049793530570652896,6,253,0.9474425108627639,COMPLETE
66,0.8249842221443069,2026-03-29 19:01:16.543514,2026-03-29 19:01:17.238773,0 days 00:00:00.695259,0.7537015547781492,0.06424654886296967,6,268,0.8665211526310594,COMPLETE
67,0.825844473306041,2026-03-29 19:01:17.239038,2026-03-29 19:01:17.966885,0 days 00:00:00.727847,0.7672616505149658,0.06169284731150613,6,287,0.7082961094172372,COMPLETE
68,0.8256240277729766,2026-03-29 19:01:17.967149,2026-03-29 19:01:18.491672,0 days 00:00:00.524523,0.7237566510162913,0.08681846703353699,5,238,0.8969802972618763,COMPLETE
69,0.8210423755179037,2026-03-29 19:01:18.491953,2026-03-29 19:01:18.858611,0 days 00:00:00.366658,0.7915057014446605,0.05756742666869585,3,230,0.8106914721944742,COMPLETE
70,0.825977708531894,2026-03-29 19:01:18.858884,2026-03-29 19:01:19.407283,0 days 00:00:00.548399,0.7495275054688586,0.05401067726994356,6,220,0.998290578010425,COMPLETE
71,0.8248820981832009,2026-03-29 19:01:19.407542,2026-03-29 19:01:19.912364,0 days 00:00:00.504822,0.8651002742571474,0.03263151108201299,6,197,0.9137033282728508,COMPLETE
72,0.8258543498980241,2026-03-29 19:01:19.912631,2026-03-29 19:01:20.448033,0 days 00:00:00.535402,0.8902918105590317,0.04361507606206956,6,211,0.9208751812869529,COMPLETE
73,0.8264059575602842,2026-03-29 19:01:20.448299,2026-03-29 19:01:20.980871,0 days 00:00:00.532572,0.8733082748343807,0.04093448709787196,6,206,0.7209937307616747,COMPLETE
74,0.8268408239053033,2026-03-29 19:01:20.981132,2026-03-29 19:01:21.455060,0 days 00:00:00.473928,0.9602216518147998,0.04860725412002587,6,184,0.7012991081250672,COMPLETE
75,0.8256560279310022,2026-03-29 19:01:21.455328,2026-03-29 19:01:21.888428,0 days 00:00:00.433100,0.9841824804235773,0.06974217478746936,6,168,0.7088886127989087,COMPLETE
