number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
19,0.7190985634496961,2026-03-29 18:59:38.232578,2026-03-29 18:59:38.518807,0 days 00:00:00.286229,0.8772950888894706,0.040337678706646334,4,147,0.9566135281324554,COMPLETE
20,0.7176994454293601,2026-03-29 18:59:38.519083,2026-03-29 18:59:38.967019,0 days 00:00:00.447936,0.9492410446450996,0.022002807121015714,5,204,0.9035246394279592,COMPLETE
21,0.7203541745885165,2026-03-29 18:59:38.967289,2026-03-29 18:59:39.383689,0 days 00:00:00.416400,0.9578949625586654,0.07014495823231993,4,195,0.7839665163652683,COMPLETE
22,0.7193125891979714,2026-03-29 18:59:39.383964,2026-03-29 18:59:39.776713,0 days 00:00:00.392749,0.9552708405618372,0.06079613914249637,4,204,0.7293594546420257,COMPLETE
23,0.7187543642190826,2026-03-29 18:59:39.776985,2026-03-29 18:59:40.250469,0 days 00:00:00.473484,0.8881753652643676,0.07854087846218438,4,240,0.8429575842218024,COMPLETE
24,0.7154861999318514,2026-03-29 18:59:40.250790,2026-03-29 18:59:40.657461,0 days 00:00:00.406671,0.9937441293622165,0.08237107048804232,5,185,0.7997347257800553,COMPLETE
25,0.7193106138795747,2026-03-29 18:59:40.657725,2026-03-29 18:59:40.972122,0 days 00:00:00.314397,0.9397782623834019,0.041706301793227964,4,151,0.7512987008359012,COMPLETE
26,0.720754176563835,2026-03-29 18:59:40.972390,2026-03-29 18:59:41.318197,0 days 00:00:00.345807,0.8618741730984406,0.06017667704206412,3,217,0.8247063745824019,COMPLETE
27,0.7201747169121824,2026-03-29 18:59:41.318475,2026-03-29 18:59:41.672992,0 days 00:00:00.354517,0.8586852218511858,0.05865681072897336,3,218,0.8360981607250861,COMPLETE
28,0.7205074592960953,2026-03-29 18:59:41.673252,2026-03-29 18:59:42.108291,0 days 00:00:00.435039,0.8212506262708488,0.08138385617855441,3,249,0.9028742019677863,COMPLETE
29,0.7161067462061541,2026-03-29 18:59:42.108565,2026-03-29 18:59:42.856796,0 days 00:00:00.748231,0.8602901024727572,0.043757303406059544,6,281,0.8628199488028458,COMPLETE
30,0.7183278929772493,2026-03-29 18:59:42.857075,2026-03-29 18:59:43.171011,0 days 00:00:00.313936,0.8955258738574121,0.026715622944183472,3,185,0.9475773102817946,COMPLETE
31,0.7187994014785257,2026-03-29 18:59:43.171282,2026-03-29 18:59:43.595647,0 days 00:00:00.424365,0.9758169487047748,0.06341677619176087,4,211,0.8181679143452845,COMPLETE
32,0.7202285443384905,2026-03-29 18:59:43.595927,2026-03-29 18:59:43.860053,0 days 00:00:00.264126,0.8994430502507501,0.05366825939183306,3,163,0.7858360425359848,COMPLETE
33,0.7204183724364072,2026-03-29 18:59:43.860355,2026-03-29 18:59:44.167737,0 days 00:00:00.307382,0.9350312708523341,0.06959880375661719,3,187,0.7651857108026674,COMPLETE
34,0.7189031056943491,2026-03-29 18:59:44.168014,2026-03-29 18:59:44.597138,0 days 00:00:00.429124,0.964671660581049,0.0872938093409142,4,229,0.8868234991558326,COMPLETE
35,0.7202614333897944,2026-03-29 18:59:44.597429,2026-03-29 18:59:44.951250,0 days 00:00:00.353821,0.8107937989705879,0.0736113917624382,3,213,0.8158171139670013,COMPLETE
36,0.7195265161803268,2026-03-29 18:59:44.951515,2026-03-29 18:59:45.238513,0 days 00:00:00.286998,0.9120498786129893,0.056239101642160394,4,143,0.7921599638171222,COMPLETE
37,0.719011155610645,2026-03-29 18:59:45.238770,2026-03-29 18:59:45.422870,0 days 00:00:00.184100,0.8706716594520303,0.06533921892551595,3,111,0.8597249740061806,COMPLETE
38,0.7171703563968217,2026-03-29 18:59:45.423136,2026-03-29 18:59:45.947018,0 days 00:00:00.523882,0.9087210434504804,0.014951106243285717,6,195,0.8918863896925572,COMPLETE
39,0.7200844448614562,2026-03-29 18:59:45.947269,2026-03-29 18:59:46.291807,0 days 00:00:00.344538,0.8464961735485139,0.045734701606431026,4,176,0.7680954321293225,COMPLETE
40,0.7177339147353814,2026-03-29 18:59:46.292079,2026-03-29 18:59:46.882028,0 days 00:00:00.589949,0.9348679294773311,0.03735072881022682,5,241,0.9730198196441691,COMPLETE
41,0.7201454821999121,2026-03-29 18:59:46.882313,2026-03-29 18:59:47.292100,0 days 00:00:00.409787,0.8189080952897057,0.07679286062788386,3,254,0.9121599188398128,COMPLETE
42,0.7206891885885855,2026-03-29 18:59:47.292356,2026-03-29 18:59:47.728966,0 days 00:00:00.436610,0.8073715404363986,0.08248963876349853,3,275,0.8713193464040755,COMPLETE
43,0.7201143709351652,2026-03-29 18:59:47.729238,2026-03-29 18:59:48.159343,0 days 00:00:00.430105,0.7971725071444367,0.0972998175766111,3,269,0.877195573595373,COMPLETE
44,0.7203422239122168,2026-03-29 18:59:48.159617,2026-03-29 18:59:48.523338,0 days 00:00:00.363721,0.7801261533565019,0.08721136252113182,3,229,0.8254184402013037,COMPLETE
45,0.7207954607183245,2026-03-29 18:59:48.523600,2026-03-29 18:59:49.093436,0 days 00:00:00.569836,0.7311183179636289,0.06686535628495326,3,296,0.8445326962327507,COMPLETE
46,0.7194650837781915,2026-03-29 18:59:49.093714,2026-03-29 18:59:49.371477,0 days 00:00:00.277763,0.7381168186751486,0.06832192306399362,4,136,0.8056214063400668,COMPLETE
47,0.720500644447627,2026-03-29 18:59:49.371823,2026-03-29 18:59:49.868665,0 days 00:00:00.496842,0.9749272440980444,0.05477691148272519,3,299,0.8538986358036328,COMPLETE
48,0.7193274040859461,2026-03-29 18:59:49.868927,2026-03-29 18:59:50.396110,0 days 00:00:00.527183,0.7290157672544201,0.04918475568712989,4,284,0.9378512082454331,COMPLETE
49,0.716167289715011,2026-03-29 18:59:50.396360,2026-03-29 18:59:50.600021,0 days 00:00:00.203661,0.84054451551923,0.028662363570402062,3,125,0.827571860793675,COMPLETE
50,0.7194868122805544,2026-03-29 18:59:50.600295,2026-03-29 18:59:50.857692,0 days 00:00:00.257397,0.7619058078688268,0.06210716034360081,3,160,0.8464140302505823,COMPLETE
51,0.7201734329552245,2026-03-29 18:59:50.857953,2026-03-29 18:59:51.290386,0 days 00:00:00.432433,0.7653066048251512,0.08977911829842213,3,271,0.9247481317858608,COMPLETE
52,0.7198622215418348,2026-03-29 18:59:51.290663,2026-03-29 18:59:51.745975,0 days 00:00:00.455312,0.7146672778364962,0.07567253929745524,3,290,0.87533722573731,COMPLETE
53,0.7205939782418679,2026-03-29 18:59:51.746250,2026-03-29 18:59:52.195860,0 days 00:00:00.449610,0.7970313566944847,0.09893614475237489,3,274,0.8931200109271406,COMPLETE
54,0.7181487315986745,2026-03-29 18:59:52.196123,2026-03-29 18:59:52.812846,0 days 00:00:00.616723,0.9416563089776052,0.08498006925448387,4,290,0.8718061070897963,COMPLETE
55,0.7209997086405366,2026-03-29 18:59:52.813098,2026-03-29 18:59:53.148256,0 days 00:00:00.335158,0.9851391033107906,0.07177817203799348,3,206,0.8378808714207742,COMPLETE
56,0.7196817762063024,2026-03-29 18:59:53.148524,2026-03-29 18:59:53.573877,0 days 00:00:00.425353,0.9887065454075853,0.07052852317060768,4,210,0.832754724174599,COMPLETE
