number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
46,0.8444628613616295,2026-04-04 10:37:36.972828,2026-04-04 10:37:37.444235,0 days 00:00:00.471407,0.8445436038865858,0.0683912847681469,4,257,0.8946886893685754,COMPLETE
47,0.8442943586328696,2026-04-04 10:37:37.444520,2026-04-04 10:37:37.873647,0 days 00:00:00.429127,0.8084037649474541,0.04840942997220145,4,239,0.7381384519651847,COMPLETE
48,0.8443720957164984,2026-04-04 10:37:37.873915,2026-04-04 10:37:38.401698,0 days 00:00:00.527783,0.999485075849801,0.07039174236549874,4,293,0.8026272238317292,COMPLETE
49,0.8402824302610054,2026-04-04 10:37:38.401964,2026-04-04 10:37:38.833309,0 days 00:00:00.431345,0.8938001913157219,0.030733038871847494,3,290,0.8671473011648331,COMPLETE
50,0.8426445084613269,2026-04-04 10:37:38.833589,2026-04-04 10:37:39.027920,0 days 00:00:00.194331,0.8754228163593982,0.08488230097959498,4,104,0.7018705974317002,COMPLETE
51,0.8453136264277131,2026-04-04 10:37:39.028196,2026-04-04 10:37:39.456541,0 days 00:00:00.428345,0.8214046322476194,0.09493997776874731,4,237,0.8167487646615768,COMPLETE
52,0.8458660374354001,2026-04-04 10:37:39.456829,2026-04-04 10:37:39.868496,0 days 00:00:00.411667,0.7944515419822042,0.09900132774538872,4,229,0.8359820609285663,COMPLETE
53,0.8438874332286223,2026-04-04 10:37:39.868772,2026-04-04 10:37:40.338871,0 days 00:00:00.470099,0.7941689361001001,0.09976928275296758,4,263,0.838681623240462,COMPLETE
54,0.8442261758276756,2026-04-04 10:37:40.339147,2026-04-04 10:37:40.789924,0 days 00:00:00.450777,0.8160634191753696,0.09200203068927894,4,251,0.8122309548789667,COMPLETE
55,0.8459002012188943,2026-04-04 10:37:40.790197,2026-04-04 10:37:41.299388,0 days 00:00:00.509191,0.7988035164123345,0.08086688019637017,4,284,0.822236598726275,COMPLETE
56,0.8458356374585618,2026-04-04 10:37:41.299672,2026-04-04 10:37:41.814706,0 days 00:00:00.515034,0.7654666504735249,0.08053162702599499,4,286,0.853276196448359,COMPLETE
57,0.8443770176175104,2026-04-04 10:37:41.814973,2026-04-04 10:37:42.333244,0 days 00:00:00.518271,0.7621120307743633,0.09357138318387705,4,291,0.8541961377164159,COMPLETE
58,0.8451503351235541,2026-04-04 10:37:42.333504,2026-04-04 10:37:42.838426,0 days 00:00:00.504922,0.7894803364308098,0.07546544978004859,4,284,0.8248967430899108,COMPLETE
59,0.8446335355173064,2026-04-04 10:37:42.838712,2026-04-04 10:37:43.288570,0 days 00:00:00.449858,0.780234763833185,0.08262398808627933,3,300,0.8454912886406281,COMPLETE
60,0.8444994860956295,2026-04-04 10:37:43.288844,2026-04-04 10:37:43.775167,0 days 00:00:00.486323,0.742746977527568,0.09920186376701347,4,271,0.8624809553782454,COMPLETE
61,0.8454385558563384,2026-04-04 10:37:43.775434,2026-04-04 10:37:44.285937,0 days 00:00:00.510503,0.7988740620086717,0.0860225815834031,4,286,0.8322201381927327,COMPLETE
62,0.8455686967095645,2026-04-04 10:37:44.286221,2026-04-04 10:37:44.794100,0 days 00:00:00.507879,0.8003240464030258,0.08782574069239858,4,285,0.8336053641459364,COMPLETE
63,0.8455018167605206,2026-04-04 10:37:44.794370,2026-04-04 10:37:45.304566,0 days 00:00:00.510196,0.8004681577292121,0.0678291325044273,4,284,0.8354648481989605,COMPLETE
64,0.8452120036479973,2026-04-04 10:37:45.304821,2026-04-04 10:37:45.813909,0 days 00:00:00.509088,0.8005465287575293,0.08400825242090044,4,285,0.8355638470149458,COMPLETE
65,0.8452002779426453,2026-04-04 10:37:45.814174,2026-04-04 10:37:46.325206,0 days 00:00:00.511032,0.7762614641873309,0.060239680361860344,4,286,0.8780584567918441,COMPLETE
