number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
27,0.8514137436847669,2026-04-04 10:38:15.018764,2026-04-04 10:38:15.638574,0 days 00:00:00.619810,0.9381598463058768,0.016002321310625293,5,276,0.9629803697424193,COMPLETE
28,0.8542759738849723,2026-04-04 10:38:15.638847,2026-04-04 10:38:16.172954,0 days 00:00:00.534107,0.8212506262708488,0.028492087502981506,6,212,0.9582271183811082,COMPLETE
29,0.8563391189797189,2026-04-04 10:38:16.173229,2026-04-04 10:38:16.772993,0 days 00:00:00.599764,0.7724233907304041,0.038394652551031944,6,239,0.9198402442738796,COMPLETE
30,0.85302407388642,2026-04-04 10:38:16.773257,2026-04-04 10:38:17.164691,0 days 00:00:00.391434,0.7254374768889501,0.07953088714590498,5,183,0.9981281241271082,COMPLETE
31,0.8560066011378276,2026-04-04 10:38:17.164953,2026-04-04 10:38:17.805688,0 days 00:00:00.640735,0.7706099569241116,0.03844102535148251,6,243,0.9204334087965764,COMPLETE
32,0.8560846277450455,2026-04-04 10:38:17.806007,2026-04-04 10:38:18.309390,0 days 00:00:00.503383,0.795050563377287,0.05192179214687369,6,191,0.8948084053202241,COMPLETE
33,0.855396285412354,2026-04-04 10:38:18.309672,2026-04-04 10:38:19.047618,0 days 00:00:00.737946,0.8508626294543182,0.03780867575757487,6,284,0.9770076973887436,COMPLETE
34,0.8531747709144603,2026-04-04 10:38:19.047911,2026-04-04 10:38:19.698526,0 days 00:00:00.650615,0.7325512940760793,0.04770542700093461,6,231,0.9508709302555307,COMPLETE
35,0.8571631031138263,2026-04-04 10:38:19.698811,2026-04-04 10:38:20.311464,0 days 00:00:00.612653,0.7622728214409794,0.059772116203393746,5,265,0.9250252376679736,COMPLETE
36,0.8566458692221949,2026-04-04 10:38:20.311724,2026-04-04 10:38:20.870572,0 days 00:00:00.558848,0.8140964725873387,0.06959544470500661,5,257,0.8850692720236149,COMPLETE
37,0.8561903038550066,2026-04-04 10:38:20.870842,2026-04-04 10:38:21.338418,0 days 00:00:00.467576,0.7626075839676512,0.0641023584013734,5,216,0.8386300006728693,COMPLETE
38,0.8570478727254303,2026-04-04 10:38:21.338705,2026-04-04 10:38:21.863670,0 days 00:00:00.524965,0.853625386043429,0.08014135995954712,4,256,0.8757418625529575,COMPLETE
