number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
22,0.7193125891979714,2026-03-29 18:49:32.075837,2026-03-29 18:49:32.457824,0 days 00:00:00.381987,0.9552708405618372,0.06079613914249637,4,204,0.7293594546420257,COMPLETE
23,0.7187543642190826,2026-03-29 18:49:32.458091,2026-03-29 18:49:32.903749,0 days 00:00:00.445658,0.8881753652643676,0.07854087846218438,4,240,0.8429575842218024,COMPLETE
24,0.7154861999318514,2026-03-29 18:49:32.904010,2026-03-29 18:49:33.307812,0 days 00:00:00.403802,0.9937441293622165,0.08237107048804232,5,185,0.7997347257800553,COMPLETE
25,0.7193106138795747,2026-03-29 18:49:33.308078,2026-03-29 18:49:33.593311,0 days 00:00:00.285233,0.9397782623834019,0.041706301793227964,4,151,0.7512987008359012,COMPLETE
26,0.720754176563835,2026-03-29 18:49:33.593590,2026-03-29 18:49:33.937784,0 days 00:00:00.344194,0.8618741730984406,0.06017667704206412,3,217,0.8247063745824019,COMPLETE
27,0.7201747169121824,2026-03-29 18:49:33.938032,2026-03-29 18:49:34.284681,0 days 00:00:00.346649,0.8586852218511858,0.05865681072897336,3,218,0.8360981607250861,COMPLETE
28,0.7205074592960953,2026-03-29 18:49:34.284943,2026-03-29 18:49:34.670487,0 days 00:00:00.385544,0.8212506262708488,0.08138385617855441,3,249,0.9028742019677863,COMPLETE
29,0.7161067462061541,2026-03-29 18:49:34.670763,2026-03-29 18:49:35.372420,0 days 00:00:00.701657,0.8602901024727572,0.043757303406059544,6,281,0.8628199488028458,COMPLETE
30,0.7183278929772493,2026-03-29 18:49:35.372676,2026-03-29 18:49:35.659654,0 days 00:00:00.286978,0.8955258738574121,0.026715622944183472,3,185,0.9475773102817946,COMPLETE
31,0.7187994014785257,2026-03-29 18:49:35.659927,2026-03-29 18:49:36.052725,0 days 00:00:00.392798,0.9758169487047748,0.06341677619176087,4,211,0.8181679143452845,COMPLETE
32,0.7202285443384905,2026-03-29 18:49:36.053003,2026-03-29 18:49:36.311950,0 days 00:00:00.258947,0.8994430502507501,0.05366825939183306,3,163,0.7858360425359848,COMPLETE
33,0.7204183724364072,2026-03-29 18:49:36.312221,2026-03-29 18:49:36.609205,0 days 00:00:00.296984,0.9350312708523341,0.06959880375661719,3,187,0.7651857108026674,COMPLETE
34,0.7189031056943491,2026-03-29 18:49:36.609487,2026-03-29 18:49:37.034875,0 days 00:00:00.425388,0.964671660581049,0.0872938093409142,4,229,0.8868234991558326,COMPLETE
35,0.7202614333897944,2026-03-29 18:49:37.035156,2026-03-29 18:49:37.382463,0 days 00:00:00.347307,0.8107937989705879,0.0736113917624382,3,213,0.8158171139670013,COMPLETE
36,0.7195265161803268,2026-03-29 18:49:37.382710,2026-03-29 18:49:37.663306,0 days 00:00:00.280596,0.9120498786129893,0.056239101642160394,4,143,0.7921599638171222,COMPLETE
37,0.719011155610645,2026-03-29 18:49:37.663582,2026-03-29 18:49:37.844753,0 days 00:00:00.181171,0.8706716594520303,0.06533921892551595,3,111,0.8597249740061806,COMPLETE
38,0.7171703563968217,2026-03-29 18:49:37.845026,2026-03-29 18:49:38.332078,0 days 00:00:00.487052,0.9087210434504804,0.014951106243285717,6,195,0.8918863896925572,COMPLETE
39,0.7200844448614562,2026-03-29 18:49:38.332324,2026-03-29 18:49:38.661954,0 days 00:00:00.329630,0.8464961735485139,0.045734701606431026,4,176,0.7680954321293225,COMPLETE
40,0.7177339147353814,2026-03-29 18:49:38.662224,2026-03-29 18:49:39.181715,0 days 00:00:00.519491,0.9348679294773311,0.03735072881022682,5,241,0.9730198196441691,COMPLETE
41,0.7201454821999121,2026-03-29 18:49:39.181978,2026-03-29 18:49:39.577077,0 days 00:00:00.395099,0.8189080952897057,0.07679286062788386,3,254,0.9121599188398128,COMPLETE
42,0.7206891885885855,2026-03-29 18:49:39.577353,2026-03-29 18:49:40.006867,0 days 00:00:00.429514,0.8073715404363986,0.08248963876349853,3,275,0.8713193464040755,COMPLETE
43,0.7201143709351652,2026-03-29 18:49:40.007137,2026-03-29 18:49:40.427031,0 days 00:00:00.419894,0.7971725071444367,0.0972998175766111,3,269,0.877195573595373,COMPLETE
44,0.7203422239122168,2026-03-29 18:49:40.427293,2026-03-29 18:49:40.786801,0 days 00:00:00.359508,0.7801261533565019,0.08721136252113182,3,229,0.8254184402013037,COMPLETE
45,0.7207954607183245,2026-03-29 18:49:40.787056,2026-03-29 18:49:41.246293,0 days 00:00:00.459237,0.7311183179636289,0.06686535628495326,3,296,0.8445326962327507,COMPLETE
46,0.7194650837781915,2026-03-29 18:49:41.246540,2026-03-29 18:49:41.505762,0 days 00:00:00.259222,0.7381168186751486,0.06832192306399362,4,136,0.8056214063400668,COMPLETE
47,0.720500644447627,2026-03-29 18:49:41.506040,2026-03-29 18:49:41.971858,0 days 00:00:00.465818,0.9749272440980444,0.05477691148272519,3,299,0.8538986358036328,COMPLETE
48,0.7193274040859461,2026-03-29 18:49:41.972115,2026-03-29 18:49:42.496602,0 days 00:00:00.524487,0.7290157672544201,0.04918475568712989,4,284,0.9378512082454331,COMPLETE
49,0.716167289715011,2026-03-29 18:49:42.496863,2026-03-29 18:49:42.699261,0 days 00:00:00.202398,0.84054451551923,0.028662363570402062,3,125,0.827571860793675,COMPLETE
50,0.7194868122805544,2026-03-29 18:49:42.699552,2026-03-29 18:49:42.954446,0 days 00:00:00.254894,0.7619058078688268,0.06210716034360081,3,160,0.8464140302505823,COMPLETE
51,0.7201734329552245,2026-03-29 18:49:42.954713,2026-03-29 18:49:43.376164,0 days 00:00:00.421451,0.7653066048251512,0.08977911829842213,3,271,0.9247481317858608,COMPLETE
52,0.7198622215418348,2026-03-29 18:49:43.376428,2026-03-29 18:49:43.826718,0 days 00:00:00.450290,0.7146672778364962,0.07567253929745524,3,290,0.87533722573731,COMPLETE
53,0.7205939782418679,2026-03-29 18:49:43.826984,2026-03-29 18:49:44.254550,0 days 00:00:00.427566,0.7970313566944847,0.09893614475237489,3,274,0.8931200109271406,COMPLETE
54,0.7181487315986745,2026-03-29 18:49:44.254803,2026-03-29 18:49:44.790207,0 days 00:00:00.535404,0.9416563089776052,0.08498006925448387,4,290,0.8718061070897963,COMPLETE
55,0.7209997086405366,2026-03-29 18:49:44.790470,2026-03-29 18:49:45.118758,0 days 00:00:00.328288,0.9851391033107906,0.07177817203799348,3,206,0.8378808714207742,COMPLETE
56,0.7196817762063024,2026-03-29 18:49:45.119036,2026-03-29 18:49:45.510596,0 days 00:00:00.391560,0.9887065454075853,0.07052852317060768,4,210,0.832754724174599,COMPLETE
57,0.7206067190455262,2026-03-29 18:49:45.510864,2026-03-29 18:49:46.033220,0 days 00:00:00.522356,0.9998677373720499,0.06497916479034364,3,222,0.8429306560001217,COMPLETE
58,0.718858068434906,2026-03-29 18:49:46.033477,2026-03-29 18:49:46.482420,0 days 00:00:00.448943,0.9641137676986851,0.051216893015778454,5,200,0.7477592322720659,COMPLETE
59,0.7199862715371433,2026-03-29 18:49:46.482689,2026-03-29 18:49:46.817441,0 days 00:00:00.334752,0.9507973841569003,0.057166887304363506,3,187,0.811005909507218,COMPLETE
60,0.7192677494703679,2026-03-29 18:49:46.817703,2026-03-29 18:49:47.209741,0 days 00:00:00.392038,0.9248205243695016,0.092836577184581,4,169,0.7933799516232091,COMPLETE
61,0.720773534684122,2026-03-29 18:49:47.210007,2026-03-29 18:49:47.620817,0 days 00:00:00.410810,0.9703623272831228,0.0790678085719434,3,261,0.7763306712479409,COMPLETE
62,0.7209233625845066,2026-03-29 18:49:47.621090,2026-03-29 18:49:48.034380,0 days 00:00:00.413290,0.9833404444754198,0.07587889540073012,3,264,0.7786908703153621,COMPLETE
63,0.7215702793594043,2026-03-29 18:49:48.034641,2026-03-29 18:49:48.440391,0 days 00:00:00.405750,0.9823877588362607,0.07435106841855159,3,261,0.7791296327982224,COMPLETE
64,0.7192807865717856,2026-03-29 18:49:48.440666,2026-03-29 18:49:48.855464,0 days 00:00:00.414798,0.9853534452263659,0.09255653159381934,3,260,0.7232794686921366,COMPLETE
65,0.7208412881051265,2026-03-29 18:49:48.855723,2026-03-29 18:49:49.241113,0 days 00:00:00.385390,0.9708971435525974,0.07854678634254253,3,245,0.7505071941884505,COMPLETE
66,0.720257087689322,2026-03-29 18:49:49.241382,2026-03-29 18:49:49.623695,0 days 00:00:00.382313,0.9815149981994937,0.07292424149804853,3,244,0.7409032124169231,COMPLETE
67,0.7207537815001555,2026-03-29 18:49:49.623960,2026-03-29 18:49:50.022020,0 days 00:00:00.398060,0.9977446748534893,0.0738140135768524,3,253,0.7194459879118908,COMPLETE
68,0.7196781218672684,2026-03-29 18:49:50.022269,2026-03-29 18:49:50.415342,0 days 00:00:00.393073,0.9703171354621709,0.0796169572607446,3,247,0.7044326116713806,COMPLETE
69,0.7184462145492077,2026-03-29 18:49:50.415603,2026-03-29 18:49:50.832812,0 days 00:00:00.417209,0.9465279147400437,0.016794939263455586,3,266,0.7582685153036073,COMPLETE
70,0.7199662220554175,2026-03-29 18:49:50.833082,2026-03-29 18:49:51.199641,0 days 00:00:00.366559,0.9870354531366888,0.06684723000248947,3,234,0.7806519555540189,COMPLETE
71,0.7203518042064405,2026-03-29 18:49:51.199913,2026-03-29 18:49:51.616925,0 days 00:00:00.417012,0.9593539774582377,0.07925249048784246,3,263,0.774855270072193,COMPLETE
72,0.720164840320199,2026-03-29 18:49:51.617204,2026-03-29 18:49:51.990503,0 days 00:00:00.373299,0.9703997298405022,0.08868485032126762,3,237,0.7359232056968178,COMPLETE
73,0.7210089926370007,2026-03-29 18:49:51.990761,2026-03-29 18:49:52.431372,0 days 00:00:00.440611,0.9785238699847538,0.08413825842994975,3,280,0.7772693698630694,COMPLETE
74,0.7207361024005057,2026-03-29 18:49:52.431630,2026-03-29 18:49:52.891283,0 days 00:00:00.459653,0.9808378052436361,0.0826304444206032,3,281,0.7567980843068522,COMPLETE
75,0.7198927402110628,2026-03-29 18:49:52.891538,2026-03-29 18:49:53.349734,0 days 00:00:00.458196,0.9561790032240018,0.09367453427512981,3,290,0.768328358166032,COMPLETE
76,0.7201154573602833,2026-03-29 18:49:53.350010,2026-03-29 18:49:53.786528,0 days 00:00:00.436518,0.9317055295341402,0.07235592152418967,3,279,0.9625557073616757,COMPLETE
77,0.7193900216791194,2026-03-29 18:49:53.786804,2026-03-29 18:49:54.254153,0 days 00:00:00.467349,0.9943801451503275,0.0997167856076396,3,300,0.8038340617992681,COMPLETE
78,0.7199314564516368,2026-03-29 18:49:54.254428,2026-03-29 18:49:54.658069,0 days 00:00:00.403641,0.9477833255508323,0.060848080715551166,3,255,0.7974247001123965,COMPLETE
79,0.7204956073857154,2026-03-29 18:49:54.658350,2026-03-29 18:49:55.119752,0 days 00:00:00.461402,0.97688021862293,0.08417946126958371,3,286,0.9397265775961328,COMPLETE
80,0.7189451799761973,2026-03-29 18:49:55.120009,2026-03-29 18:49:55.563661,0 days 00:00:00.443652,0.9635780142390061,0.023453817500632027,3,272,0.9852130632008441,COMPLETE
81,0.7199866666008228,2026-03-29 18:49:55.563924,2026-03-29 18:49:55.980286,0 days 00:00:00.416362,0.9696214390602932,0.07774050134053566,3,259,0.7744970941263932,COMPLETE
82,0.7210419804542245,2026-03-29 18:49:55.980560,2026-03-29 18:49:56.399172,0 days 00:00:00.418612,0.9922525368291745,0.0647183878900063,3,266,0.778821529108901,COMPLETE
83,0.7206290401434081,2026-03-29 18:49:56.399435,2026-03-29 18:49:56.857699,0 days 00:00:00.458264,0.9871414866000181,0.06600140954787816,3,278,0.7461379801925281,COMPLETE
84,0.72102114084514,2026-03-29 18:49:56.857952,2026-03-29 18:49:57.348295,0 days 00:00:00.490343,0.9927679489478154,0.06878089349309457,3,267,0.7601645190021633,COMPLETE
85,0.7211346228870266,2026-03-29 18:49:57.348614,2026-03-29 18:49:57.772843,0 days 00:00:00.424229,0.9915549702552691,0.0712746201253967,3,265,0.7568291906868304,COMPLETE
86,0.7212089936246597,2026-03-29 18:49:57.773092,2026-03-29 18:49:58.202838,0 days 00:00:00.429746,0.9917717678745701,0.0599708242971187,3,266,0.7640839964303265,COMPLETE
87,0.7212687470061581,2026-03-29 18:49:58.203113,2026-03-29 18:49:58.624541,0 days 00:00:00.421428,0.9924238268363326,0.06243016393320568,3,266,0.7613216426321892,COMPLETE
88,0.7217827248529622,2026-03-29 18:49:58.624808,2026-03-29 18:49:59.027887,0 days 00:00:00.403079,0.9935745739017392,0.058568902195902287,3,251,0.7592969642129692,COMPLETE
89,0.7211022276653217,2026-03-29 18:49:59.028147,2026-03-29 18:49:59.449623,0 days 00:00:00.421476,0.9933073203160423,0.05285494008027239,3,268,0.7597135721246366,COMPLETE
90,0.72080405335335,2026-03-29 18:49:59.449888,2026-03-29 18:49:59.868007,0 days 00:00:00.418119,0.9932238528810884,0.05322476922474475,3,267,0.7572174565812086,COMPLETE
91,0.7206241018474167,2026-03-29 18:49:59.868273,2026-03-29 18:50:00.266154,0 days 00:00:00.397881,0.9981331109477889,0.046672073222707645,3,250,0.761962017559445,COMPLETE
92,0.7213236608575845,2026-03-29 18:50:00.266403,2026-03-29 18:50:00.698476,0 days 00:00:00.432073,0.9913148159990388,0.058486867379459365,3,275,0.7704792200432826,COMPLETE
93,0.7203726438155249,2026-03-29 18:50:00.698739,2026-03-29 18:50:01.122043,0 days 00:00:00.423304,0.9923879377617725,0.058064336863483064,3,268,0.7365911044038069,COMPLETE
94,0.7215742299961976,2026-03-29 18:50:01.122306,2026-03-29 18:50:01.553268,0 days 00:00:00.430962,0.9912325551259497,0.06170574228809451,3,274,0.7685448092738922,COMPLETE
95,0.7202591617736384,2026-03-29 18:50:01.553539,2026-03-29 18:50:02.000966,0 days 00:00:00.447427,0.9991518026502659,0.06210728824374886,3,272,0.7874502642091534,COMPLETE
96,0.7206961022029739,2026-03-29 18:50:02.001253,2026-03-29 18:50:02.409360,0 days 00:00:00.408107,0.977170123595919,0.05130662735247821,3,257,0.7690668549116298,COMPLETE
97,0.7146715786250797,2026-03-29 18:50:02.409622,2026-03-29 18:50:03.135587,0 days 00:00:00.725965,0.9876486118220202,0.047129256096639496,6,285,0.7404047692534643,COMPLETE
98,0.7205477557913866,2026-03-29 18:50:03.135843,2026-03-29 18:50:03.570893,0 days 00:00:00.435050,0.9896160619483328,0.03584357410550189,3,276,0.72636038583347,COMPLETE
99,0.7204177798408882,2026-03-29 18:50:03.571154,2026-03-29 18:50:03.967430,0 days 00:00:00.396276,0.9615064725512411,0.04292214664398658,3,252,0.7840862804590653,COMPLETE
